135
x y z vx vy vz KE
1.647014 1.534829 11.658378 -0.158522 -1.470173 1.194853 183.338248
1.619431 1.490131 12.740557 -0.651826 -1.705517 0.716999 183.338248
1.572846 1.683626 13.701616 -0.902101 0.408610 -0.565375 183.338248
1.620721 1.690263 14.707194 -0.462967 0.320208 -1.487595 183.338248
1.717363 1.630212 15.835252 0.915836 -0.223333 -1.404629 183.338248
2.764898 1.732140 0.523071 -0.000520 0.794530 -0.103959 183.338248
2.634086 1.709484 1.529945 -1.189991 0.633158 -1.451950 183.338248
2.696341 1.735294 2.770734 -0.699883 0.855886 0.240591 183.338248
2.734844 1.603084 3.855004 -0.232176 -0.617354 0.097142 183.338248
2.808322 1.457139 5.064030 0.646238 -2.157324 1.257655 183.338248
2.802748 1.471788 6.015524 0.586712 -1.882755 -0.344570 183.338248
2.591933 1.784676 6.961399 -1.721254 1.423172 -1.943987 183.338248
2.707651 1.633113 8.203555 -0.518931 -0.169671 -0.561027 183.338248
2.784768 1.507845 9.278858 0.547530 -1.481666 -0.773390 183.338248
2.650544 1.637036 10.479623 -1.116080 0.016996 0.122062 183.338248
2.728446 1.753884 11.535728 -0.274180 1.125379 -0.149992 183.338248
2.685576 1.734454 12.717277 -0.907921 0.775297 0.693993 183.338248
2.814212 1.598598 13.731547 0.663910 -0.745316 -0.405616 183.338248
2.678538 1.715985 14.801999 -0.714803 0.885643 -0.694203 183.338248
2.656233 1.554120 15.899208 -0.954911 -0.996640 -0.457279 183.338248
0.517028 2.822400 0.422215 -0.256537 0.851492 -1.423575 183.338248
0.470783 2.699975 1.603673 -0.980544 -0.470881 -0.639044 183.338248
0.488340 2.802394 2.820538 -0.672986 0.577511 0.637519 183.338248
0.463209 2.712777 3.858797 -0.985455 -0.620884 0.151630 183.338248
0.615514 2.787993 5.058169 0.590479 0.649223 1.023548 183.338248
0.593472 2.735241 6.155708 0.419856 -0.146534 1.213064 183.338248
0.602003 3.024494 7.271028 0.642172 2.953948 1.300964 183.338248
0.561777 2.741216 8.330239 0.080586 -0.102088 0.829239 183.338248
0.607079 2.765501 9.438569 0.567122 0.103876 0.861519 183.338248
0.523282 2.619022 10.420625 -0.257994 -1.590138 -0.215699 183.338248
0.594769 2.780511 11.457184 0.546345 0.293993 -0.954595 183.338248
0.598199 2.660009 12.705817 0.570827 -1.099651 0.479138 183.338248
0.589301 2.849312 13.714868 0.400702 1.012894 -0.307906 183.338248
0.754636 2.660360 15.057906 2.337148 -0.978311 2.342017 183.338248
0.549681 2.700634 15.949859 -0.011439 -0.492188 0.138177 183.338248
1.580343 2.867170 0.531538 -0.745243 1.119594 -0.327928 183.338248
1.674310 2.856277 1.551999 0.347806 1.192631 -1.079746 183.338248
1.732710 2.673745 2.684898 0.809905 -0.843297 -0.732875 183.338248
1.713977 2.805534 3.904598 0.767438 0.511203 0.796565 183.338248
1.599992 2.704910 4.879223 -0.456826 -0.648659 -0.763396 183.338248
1.828103 2.839789 6.071708 1.908385 0.941647 0.353976 183.338248
1.673414 2.815824 7.255744 0.050729 0.647161 1.071969 183.338248
1.599337 2.746596 8.312857 -0.615672 -0.023553 0.649890 183.338248
1.765235 2.649121 9.422749 1.412199 -1.062813 0.704193 183.338248
1.765933 2.891458 10.423938 1.218455 1.377343 -0.204406 183.338248
1.560951 2.826274 11.465332 -1.100604 0.854457 -1.165083 183.338248
1.697785 2.735889 12.618057 0.496361 -0.127180 -0.043514 183.338248
1.679125 2.770278 13.711617 0.524538 0.092049 -0.291326 183.338248
1.760646 2.720526 14.721343 1.161114 -0.249607 -1.320430 183.338248
1.753308 2.770268 16.110658 1.103475 0.281397 1.702663 183.338248
2.598983 2.724984 0.648946 -1.755610 -0.315529 1.040167 183.338248
2.701105 2.805190 1.739382 -0.604736 0.557528 0.859310 183.338248
2.728950 2.827637 2.854163 -0.071796 0.829378 1.085647 183.338248
2.902139 2.549265 3.829404 1.548417 -2.344917 -0.365718 183.338248
2.862784 2.730289 4.994291 1.298345 -0.167448 0.547884 183.338248
2.703955 2.805018 5.921054 -0.291890 0.595115 -1.530909 183.338248
2.771323 2.867616 7.132186 0.216441 1.192864 -0.299156 183.338248
2.774164 2.843100 8.325310 0.344152 1.170337 0.852800 183.338248
2.703606 2.715686 9.242688 -0.534995 -0.388349 -1.065489 183.338248
2.835919 2.601250 10.333470 0.906697 -1.574616 -1.373458 183.338248
2.889320 2.748041 11.577774 1.388905 0.043303 0.351775 183.338248
2.791358 2.750800 12.673356 0.515665 -0.040056 0.337833 183.338248
2.630481 2.939452 13.729700 -1.347086 2.164294 -0.055681 183.338248
2.698193 2.557281 14.875566 -0.630535 -1.986211 0.329707 183.338248
2.671812 2.634541 15.953619 -0.884619 -1.318019 0.065150 183.338248
135
x y z vx vy vz KE
0.611351 0.431496 0.501795 0.543532 -1.207631 -0.539575 183.338248
0.474091 0.507713 1.789836 -0.770140 -0.464668 1.370400 183.338248
0.427674 0.536634 2.758145 -1.168600 -0.123122 0.125614 183.338248
0.456675 0.441721 3.768478 -0.862798 -0.992856 -0.708828 183.338248
0.638180 0.708681 4.897601 0.967277 1.606020 -0.427210 183.338248
0.607097 0.734918 5.995693 0.528740 1.952851 -0.516684 183.338248
0.797013 0.462384 6.994567 2.492212 -0.898246 -1.639505 183.338248
0.649667 0.462834 8.219645 1.024493 -0.924168 -0.335907 183.338248
0.466441 0.555917 9.325278 -0.875870 -0.077012 -0.270122 183.338248
0.674943 0.502489 10.307334 1.166850 -0.431131 -1.278725 183.338248
0.525352 0.442047 11.766158 -0.260027 -0.984624 2.182921 183.338248
0.508634 0.532818 12.437895 -0.391682 -0.112282 -2.169920 183.338248
0.495879 0.460855 13.811624 -0.441638 -0.732364 0.789503 183.338248
0.462609 0.378043 14.840992 -0.976838 -1.558220 0.178658 183.338248
0.445025 0.655930 15.891283 -1.126225 1.056134 -0.620218 183.338248
1.684545 0.503207 0.533119 0.101404 -0.375412 -0.163336 183.338248
1.756655 0.481094 1.632314 0.962778 -0.706008 -0.164254 183.338248
1.529343 0.686840 2.796078 -1.229445 1.399019 0.560879 183.338248
1.728063 0.413277 3.762082 0.819039 -1.393582 -0.883009 183.338248
1.716091 0.603026 5.037729 0.550812 0.572653 0.812945 183.338248
1.653843 0.572559 6.194987 0.209133 0.233324 1.416877 183.338248
1.601317 0.559813 7.173578 -0.533410 0.002738 0.335280 183.338248
1.835647 0.442973 8.237769 1.760624 -0.967374 -0.113184 183.338248
1.605111 0.442833 9.261663 -0.482586 -1.251430 -0.802547 183.338248
1.608748 0.545358 10.450010 -0.368550 0.019890 -0.185187 183.338248
1.700200 0.576550 11.586304 0.322642 0.264030 0.245929 183.338248
1.719735 0.554020 12.562773 0.761903 0.286694 -0.903584 183.338248
1.436498 0.703951 13.890184 -2.186781 1.585676 1.375252 183.338248
1.811576 0.521603 14.702653 1.701553 -0.204188 -1.514528 183.338248
1.748498 0.496461 15.942860 1.033407 -0.538688 -0.070970 183.338248
2.893207 0.421656 0.590970 1.549921 -1.415353 0.435400 183.338248
2.683744 0.469489 1.533245 -0.687618 -0.958722 -1.186491 183.338248
3.021017 0.539020 2.790715 2.570863 -0.259715 0.670735 183.338248
2.730690 0.606696 3.864500 -0.109454 0.577632 0.122443 183.338248
2.783057 0.537667 5.089751 0.323303 -0.169340 1.316994 183.338248
2.701795 0.466286 6.079913 -0.495751 -0.748889 0.424278 183.338248
2.877448 0.488184 7.131223 1.195069 -0.829193 -0.309411 183.338248
2.669543 0.556279 8.403513 -0.804825 0.120947 1.474284 183.338248
2.783970 0.499983 9.507989 0.411836 -0.385364 1.679264 183.338248
2.735762 0.676027 10.377972 -0.045138 1.278003 -0.702974 183.338248
2.855877 0.467442 11.642928 1.060697 -0.778945 0.996863 183.338248
2.822158 0.610061 12.550241 0.781639 0.447673 -0.959192 183.338248
2.656177 0.693800 13.638157 -0.943517 1.415006 -1.122860 183.338248
2.760204 0.620909 14.854962 0.247409 0.737560 -0.039403 183.338248
2.789502 0.402595 15.923727 0.443875 -1.442005 -0.227844 183.338248
0.663328 1.649416 0.698706 1.304227 -0.000068 1.534856 183.338248
0.435106 1.668530 1.669321 -1.083747 0.261891 0.151469 183.338248
0.489329 1.589288 2.766838 -0.766967 -0.503933 0.193844 183.338248
0.551565 1.697512 3.801469 0.019594 0.437510 -0.615923 183.338248
0.420903 1.742778 4.866485 -1.289601 0.946795 -1.042738 183.338248
0.645518 1.530542 5.957992 0.910438 -1.385436 -0.852131 183.338248
0.551540 1.614463 7.132221 0.093012 -0.222128 -0.249314 183.338248
0.422777 1.664475 8.281919 -1.255290 0.191422 0.394865 183.338248
0.428469 1.636035 9.384955 -1.306722 -0.072707 0.093923 183.338248
0.665577 1.818543 10.563838 1.154653 1.834619 1.233992 183.338248
0.369433 1.784739 11.513327 -1.614206 1.447074 -0.497536 183.338248
0.538169 1.478476 12.638973 -0.134960 -1.806952 -0.172346 183.338248
0.610695 1.585028 13.746502 0.704296 -0.663205 0.152779 183.338248
0.719494 1.802677 14.894995 1.617166 1.504750 0.522273 183.338248
0.533158 1.637838 15.970357 -0.140593 0.105168 0.096882 183.338248
1.620543 1.819095 0.374984 -0.299492 1.487233 -1.647025 183.338248
1.689477 1.578256 1.663283 0.440179 -0.770939 0.109566 183.338248
1.743125 1.619662 2.920277 1.043455 -0.132709 1.567088 183.338248
1.608985 1.776059 3.803817 -0.449465 1.442997 -0.621804 183.338248
1.537909 1.760404 4.978082 -1.208603 1.258360 0.243270 183.338248
1.538524 1.602852 5.988242 -1.097820 -0.461047 -0.638773 183.338248
1.541482 1.706098 7.251342 -1.229300 0.751517 1.081021 183.338248
1.734911 1.739652 8.293677 0.953491 0.844659 0.626841 183.338248
1.642635 1.688028 9.477561 -0.069455 0.381901 1.206151 183.338248
1.569666 1.697033 10.481824 -0.898217 0.533279 0.263275 183.338248
1.645429 1.520127 11.670327 -0.158522 -1.470173 1.194853 183.338248
1.612912 1.473076 12.747727 -0.651826 -1.705517 0.716999 183.338248
1.563825 1.687712 13.695962 -0.902101 0.408610 -0.565375 183.338248
1.616092 1.693465 14.692318 -0.462967 0.320208 -1.487595 183.338248
1.726521 1.627978 15.821205 0.915836 -0.223333 -1.404629 183.338248
2.764893 1.740086 0.522032 -0.000520 0.794530 -0.103959 183.338248
2.622186 1.715815 1.515426 -1.189991 0.633158 -1.451950 183.338248
2.689342 1.743853 2.773140 -0.699883 0.855886 0.240591 183.338248
2.732522 1.596910 3.855975 -0.232176 -0.617354 0.097142 183.338248
2.814784 1.435566 5.076607 0.646238 -2.157324 1.257655 183.338248
2.808616 1.452961 6.012078 0.586712 -1.882755 -0.344570 183.338248
2.574721 1.798907 6.941959 -1.721254 1.423172 -1.943987 183.338248
2.702462 1.631416 8.197945 -0.518931 -0.169671 -0.561027 183.338248
2.790244 1.493029 9.271124 0.547530 -1.481666 -0.773390 183.338248
2.639383 1.637206 10.480843 -1.116080 0.016996 0.122062 183.338248
2.725704 1.765138 11.534228 -0.274180 1.125379 -0.149992 183.338248
2.676497 1.742207 12.724217 -0.907921 0.775297 0.693993 183.338248
2.820852 1.591145 13.727491 0.663910 -0.745316 -0.405616 183.338248
2.671390 1.724841 14.795057 -0.714803 0.885643 -0.694203 183.338248
2.646683 1.544154 15.894635 -0.954911 -0.996640 -0.457279 183.338248
0.514462 2.830915 0.407980 -0.256537 0.851492 -1.423575 183.338248
0.460977 2.695267 1.597283 -0.980544 -0.470881 -0.639044 183.338248
0.481610 2.808169 2.826914 -0.672986 0.577511 0.637519 183.338248
0.453354 2.706568 3.860313 -0.985455 -0.620884 0.151630 183.338248
0.621418 2.794485 5.068404 0.590479 0.649223 1.023548 183.338248
0.597670 2.733776 6.167838 0.419856 -0.146534 1.213064 183.338248
0.608425 3.054034 7.284038 0.642172 2.953948 1.300964 183.338248
0.562582 2.740195 8.338531 0.080586 -0.102088 0.829239 183.338248
0.612750 2.766540 9.447185 0.567122 0.103876 0.861519 183.338248
0.520703 2.603120 10.418468 -0.257994 -1.590138 -0.215699 183.338248
0.600232 2.783451 11.447638 0.546345 0.293993 -0.954595 183.338248
0.603907 2.649012 12.710609 0.570827 -1.099651 0.479138 183.338248
0.593308 2.859441 13.711789 0.400702 1.012894 -0.307906 183.338248
0.778007 2.650577 15.081327 2.337148 -0.978311 2.342017 183.338248
0.549567 2.695712 15.951240 -0.011439 -0.492188 0.138177 183.338248
1.572891 2.878366 0.528259 -0.745243 1.119594 -0.327928 183.338248
1.677788 2.868204 1.541202 0.347806 1.192631 -1.079746 183.338248
1.740809 2.665312 2.677569 0.809905 -0.843297 -0.732875 183.338248
1.721651 2.810646 3.912564 0.767438 0.511203 0.796565 183.338248
1.595424 2.698423 4.871589 -0.456826 -0.648659 -0.763396 183.338248
1.847187 2.849205 6.075248 1.908385 0.941647 0.353976 183.338248
1.673921 2.822296 7.266464 0.050729 0.647161 1.071969 183.338248
1.593180 2.746361 8.319356 -0.615672 -0.023553 0.649890 183.338248
1.779357 2.638493 9.429791 1.412199 -1.062813 0.704193 183.338248
1.778117 2.905232 10.421894 1.218455 1.377343 -0.204406 183.338248
1.549945 2.834819 11.453682 -1.100604 0.854457 -1.165083 183.338248
1.702749 2.734617 12.617622 0.496361 -0.127180 -0.043514 183.338248
1.684370 2.771198 13.708703 0.524538 0.092049 -0.291326 183.338248
1.772257 2.718030 14.708139 1.161114 -0.249607 -1.320430 183.338248
1.764343 2.773082 16.127684 1.103475 0.281397 1.702663 183.338248
2.581427 2.721829 0.659347 -1.755610 -0.315529 1.040167 183.338248
2.695058 2.810766 1.747975 -0.604736 0.557528 0.859310 183.338248
2.728232 2.835931 2.865020 -0.071796 0.829378 1.085647 183.338248
2.917623 2.525816 3.825746 1.548417 -2.344917 -0.365718 183.338248
2.875767 2.728614 4.999770 1.298345 -0.167448 0.547884 183.338248
2.701036 2.810969 5.905745 -0.291890 0.595115 -1.530909 183.338248
2.773487 2.879544 7.129195 0.216441 1.192864 -0.299156 183.338248
2.777606 2.854803 8.333838 0.344152 1.170337 0.852800 183.338248
2.698256 2.711802 9.232033 -0.534995 -0.388349 -1.065489 183.338248
2.844986 2.585504 10.319735 0.906697 -1.574616 -1.373458 183.338248
2.903209 2.748474 11.581291 1.388905 0.043303 0.351775 183.338248
2.796515 2.750400 12.676734 0.515665 -0.040056 0.337833 183.338248
2.617010 2.961095 13.729143 -1.347086 2.164294 -0.055681 183.338248
2.691888 2.537419 14.878863 -0.630535 -1.986211 0.329707 183.338248
2.662965 2.621360 15.954270 -0.884619 -1.318019 0.065150 183.338248
135
x y z vx vy vz KE
0.616786 0.419420 0.496399 0.543532 -1.207631 -0.539575 183.338248
0.466389 0.503066 1.803540 -0.770140 -0.464668 1.370400 183.338248
0.415988 0.535403 2.759401 -1.168600 -0.123122 0.125614 183.338248
0.448047 0.431792 3.761389 -0.862798 -0.992856 -0.708828 183.338248
0.647853 0.724741 4.893329 0.967277 1.606020 -0.427210 183.338248
0.612384 0.754446 5.990526 0.528740 1.952851 -0.516684 183.338248
0.821936 0.453402 6.978172 2.492212 -0.898246 -1.639505 183.338248
0.659912 0.453592 8.216286 1.024493 -0.924168 -0.335907 183.338248
0.457683 0.555147 9.322577 -0.875870 -0.077012 -0.270122 183.338248
0.686612 0.498178 10.294547 1.166850 -0.431131 -1.278725 183.338248
0.522751 0.432201 11.787987 -0.260027 -0.984624 2.182921 183.338248
0.504717 0.531695 12.416196 -0.391682 -0.112282 -2.169920 183.338248
0.491462 0.453531 13.819519 -0.441638 -0.732364 0.789503 183.338248
0.452840 0.362461 14.842779 -0.976838 -1.558220 0.178658 183.338248
0.433762 0.666491 15.885081 -1.126225 1.056134 -0.620218 183.338248
1.685559 0.499453 0.531485 0.101404 -0.375412 -0.163336 183.338248
1.766283 0.474034 1.630672 0.962778 -0.706008 -0.164254 183.338248
1.517048 0.700830 2.801687 -1.229445 1.399019 0.560879 183.338248
1.736253 0.399341 3.753252 0.819039 -1.393582 -0.883009 183.338248
1.721600 0.608753 5.045859 0.550812 0.572653 0.812945 183.338248
1.655935 0.574892 6.209156 0.209133 0.233324 1.416877 183.338248
1.595983 0.559841 7.176931 -0.533410 0.002738 0.335280 183.338248
1.853254 0.433299 8.236637 1.760624 -0.967374 -0.113184 183.338248
1.600286 0.430319 9.253637 -0.482586 -1.251430 -0.802547 183.338248
1.605063 0.545556 10.448158 -0.368550 0.019890 -0.185187 183.338248
1.703426 0.579191 11.588763 0.322642 0.264030 0.245929 183.338248
1.727354 0.556887 12.553737 0.761903 0.286694 -0.903584 183.338248
1.414631 0.719807 13.903937 -2.186781 1.585676 1.375252 183.338248
1.828591 0.519561 14.687508 1.701553 -0.204188 -1.514528 183.338248
1.758832 0.491074 15.942151 1.033407 -0.538688 -0.070970 183.338248
2.908706 0.407503 0.595324 1.549921 -1.415353 0.435400 183.338248
2.676868 0.459902 1.521380 -0.687618 -0.958722 -1.186491 183.338248
3.046725 0.536423 2.797422 2.570863 -0.259715 0.670735 183.338248
2.729595 0.612472 3.865724 -0.109454 0.577632 0.122443 183.338248
2.786290 0.535973 5.102921 0.323303 -0.169340 1.316994 183.338248
2.696837 0.458797 6.084156 -0.495751 -0.748889 0.424278 183.338248
2.889399 0.479892 7.128129 1.195069 -0.829193 -0.309411 183.338248
2.661495 0.557489 8.418256 -0.804825 0.120947 1.474284 183.338248
2.788088 0.496129 9.524782 0.411836 -0.385364 1.679264 183.338248
2.735311 0.688807 10.370942 -0.045138 1.278003 -0.702974 183.338248
2.866484 0.459653 11.652897 1.060697 -0.778945 0.996863 183.338248
2.829974 0.614538 12.540649 0.781639 0.447673 -0.959192 183.338248
2.646742 0.707950 13.626928 -0.943517 1.415006 -1.122860 183.338248
2.762678 0.628285 14.854568 0.247409 0.737560 -0.039403 183.338248
2.793941 0.388175 15.921449 0.443875 -1.442005 -0.227844 183.338248
0.676370 1.649415 0.714054 1.304227 -0.000068 1.534856 183.338248
0.424268 1.671149 1.670836 -1.083747 0.261891 0.151469 183.338248
0.481659 1.584248 2.768776 -0.766967 -0.503933 0.193844 183.338248
0.551761 1.701888 3.795310 0.019594 0.437510 -0.615923 183.338248
0.408007 1.752246 4.856058 -1.289601 0.946795 -1.042738 183.338248
0.654623 1.516688 5.949471 0.910438 -1.385436 -0.852131 183.338248
0.552470 1.612242 7.129728 0.093012 -0.222128 -0.249314 183.338248
0.410225 1.666390 8.285867 -1.255290 0.191422 0.394865 183.338248
0.415402 1.635308 9.385894 -1.306722 -0.072707 0.093923 183.338248
0.677124 1.836889 10.576178 1.154653 1.834619 1.233992 183.338248
0.353291 1.799209 11.508351 -1.614206 1.447074 -0.497536 183.338248
0.536819 1.460406 12.637250 -0.134960 -1.806952 -0.172346 183.338248
0.617738 1.578396 13.748029 0.704296 -0.663205 0.152779 183.338248
0.735665 1.817725 14.900218 1.617166 1.504750 0.522273 183.338248
0.531752 1.638890 15.971326 -0.140593 0.105168 0.096882 183.338248
1.617548 1.833967 0.358513 -0.299492 1.487233 -1.647025 183.338248
1.693879 1.570546 1.664379 0.440179 -0.770939 0.109566 183.338248
1.753559 1.618335 2.935947 1.043455 -0.132709 1.567088 183.338248
1.604490 1.790489 3.797599 -0.449465 1.442997 -0.621804 183.338248
1.525823 1.772988 4.980515 -1.208603 1.258360 0.243270 183.338248
1.527546 1.598241 5.981854 -1.097820 -0.461047 -0.638773 183.338248
1.529189 1.713613 7.262152 -1.229300 0.751517 1.081021 183.338248
1.744446 1.748098 8.299945 0.953491 0.844659 0.626841 183.338248
1.641941 1.691847 9.489623 -0.069455 0.381901 1.206151 183.338248
1.560684 1.702365 10.484457 -0.898217 0.533279 0.263275 183.338248
1.643844 1.505425 11.682275 -0.158522 -1.470173 1.194853 183.338248
1.606394 1.456021 12.754897 -0.651826 -1.705517 0.716999 183.338248
1.554804 1.691798 13.690309 -0.902101 0.408610 -0.565375 183.338248
1.611462 1.696667 14.677442 -0.462967 0.320208 -1.487595 183.338248
1.735679 1.625745 15.807159 0.915836 -0.223333 -1.404629 183.338248
2.764888 1.748031 0.520992 -0.000520 0.794530 -0.103959 183.338248
2.610287 1.722147 1.500906 -1.189991 0.633158 -1.451950 183.338248
2.682343 1.752412 2.775546 -0.699883 0.855886 0.240591 183.338248
2.730200 1.590737 3.856947 -0.232176 -0.617354 0.097142 183.338248
2.821247 1.413993 5.089183 0.646238 -2.157324 1.257655 183.338248
2.814483 1.434133 6.008632 0.586712 -1.882755 -0.344570 183.338248
2.557508 1.813139 6.922519 -1.721254 1.423172 -1.943987 183.338248
2.697272 1.629719 8.192334 -0.518931 -0.169671 -0.561027 183.338248
2.795719 1.478212 9.263390 0.547530 -1.481666 -0.773390 183.338248
2.628222 1.637376 10.482064 -1.116080 0.016996 0.122062 183.338248
2.722962 1.776392 11.532728 -0.274180 1.125379 -0.149992 183.338248
2.667417 1.749960 12.731157 -0.907921 0.775297 0.693993 183.338248
2.827491 1.583691 13.723435 0.663910 -0.745316 -0.405616 183.338248
2.664242 1.733698 14.788115 -0.714803 0.885643 -0.694203 183.338248
